지역,대학명,계열,학과명
서울,한양대(서울),예체,응용미술교육과
서울,한양대(서울),인문,의류학과
서울,한양대(서울),인문,의류학과(인문)
서울,한양대(서울),자연,의류학과(자연)
서울,한양대(서울),자연,의예과
서울,한양대(서울),자연,자원환경공학과
서울,한양대(서울),자연,전기생체공학부
서울,한양대(서울),자연,정보시스템학과
서울,한양대(서울),인문,정책학과
서울,한양대(서울),인문,정치외교학과
서울,한양대(서울),인문,중어중문학과
서울,한양대(서울),인문,철학과
서울,한양대(서울),예체,체육학과
서울,한양대(서울),자연,컴퓨터소프트웨어학부
서울,한양대(서울),인문,파이낸스경영학과
서울,한양대(서울),예체,피아노과
서울,한양대(서울),인문,행정학과
서울,한양대(서울),자연,화학공학과
서울,한양대(서울),자연,화학과
경기,한양대(에리카),자연,ICT융합학부
경기,한양대(에리카),인문,ICT융합학부(인문)
경기,한양대(에리카),자연,ICT융합학부(자연)
경기,한양대(에리카),자연,건설환경공학과
경기,한양대(에리카),자연,건축학부
경기,한양대(에리카),인문,경영
경기,한양대(에리카),인문,경영학부
경기,한양대(에리카),인문,경제학부
경기,한양대(에리카),인문,광고홍보학과
경기,한양대(에리카),자연,교통물류공학과
경기,한양대(에리카),자연,국방정보공학과
경기,한양대(에리카),자연,기계공학과
경기,한양대(에리카),자연,나노광전자학과
경기,한양대(에리카),자연,로봇공학과
경기,한양대(에리카),예체,무용예술학과
경기,한양대(에리카),인문,문화인류학과
경기,한양대(에리카),인문,문화콘텐츠학과
경기,한양대(에리카),인문,보험계리학과
경기,한양대(에리카),자연,분자생명과학과
경기,한양대(에리카),자연,산업경영공학과
경기,한양대(에리카),예체,산업디자인학과
경기,한양대(에리카),자연,생명나노공학과
경기,한양대(에리카),자연,소프트웨어학부(자연)
경기,한양대(에리카),자연,스마트융합공학부
경기,한양대(에리카),예체,스포츠과학부
경기,한양대(에리카),예체,실용음악학과
경기,한양대(에리카),인문,영미언어문화학과
경기,한양대(에리카),예체,영상디자인학과
경기,한양대(에리카),자연,응용물리학과
경기,한양대(에리카),자연,응용수학과
경기,한양대(에리카),인문,일본학과
경기,한양대(에리카),자연,재료화학공학과
경기,한양대(에리카),자연,전자공학부
경기,한양대(에리카),인문,정보사회미디어학과
경기,한양대(에리카),예체,주얼리패션디자인학과
경기,한양대(에리카),인문,중국학과
경기,한양대(에리카),예체,커뮤니케이션디자인학과
경기,한양대(에리카),인문,프랑스학과
경기,한양대(에리카),인문,한국언어문학과
경기,한양대(에리카),자연,해양융합공학과
경기,한양대(에리카),자연,화학분자공학과
전북,한일장신대,자연,간호학과
전북,한일장신대,인문,신학과
전북,한일장신대,예체,실용음악학과
전북,한일장신대,예체,운동처방재활학과
경남,해군사관학교,인문,해군사관학교(남)
경남,해군사관학교,인문,해군사관학교(여)
경기,협성대,자연,건축공학과
경기,협성대,인문,경영학과
경기,협성대,인문,금융세무학과
경기,협성대,예체,기악과(관현악)
경기,협성대,예체,기악과(피아노)
경기,협성대,인문,도시개발행정학과
경기,협성대,자연,도시공학과
경기,협성대,인문,문예창작학과
경기,협성대,인문,미디어영상광고학과
경기,협성대,인문,미주통상문화학과
경기,협성대,자연,보건관리학과
경기,협성대,인문,사회복지학과
경기,협성대,예체,산업디자인학과
경기,협성대,자연,생명과학과
경기,협성대,예체,생활공간디자인학과
경기,협성대,예체,성악작곡과(성악)
경기,협성대,자연,스마트시스템소프트웨어공학과
경기,협성대,예체,시각조형디자인학과
경기,협성대,인문,신학과
경기,협성대,인문,아동보육학과
